getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "WalkingWR""
Timestamp                       Thread     Type        Activity             PID    TTL  
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745387+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.745429+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745494+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745524+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.745577+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745607+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.745642+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745755+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745791+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.745833+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745902+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.745928+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.745981+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746009+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.746046+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746144+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746175+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.746220+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746382+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746454+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.746545+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746587+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.746637+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746815+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746849+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.746913+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.746997+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.747030+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.747091+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.747127+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.747174+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.747296+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.747329+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.747383+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.747461+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:02.747494+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:02.747562+0000 0x28ceca0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
